model,year,odometer,price,DAS,accident_history,paintJob,wheels,emi,zipCode,interior,driveType,state
Model 3,2020,15780.0,30500,Autopilot,Previously Repaired,Red Multi-Coat Paint,"18"" Aero Wheels",468.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,29339.0,30600,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"18"" Aero Wheels",469.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,31550.0,30700,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Sport Wheels",471.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,27678.0,30800,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",473.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,27832.0,31000,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",477.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,17484.0,31400,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"18"" Aero Wheels",484.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,28419.0,31400,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"18"" Aero Wheels",484.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,27650.0,31500,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",486.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,29415.0,31500,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",486.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,28221.0,31600,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",487.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,21748.0,31900,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",493.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,21311.0,32000,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",495.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,20395.0,32300,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",500.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,22457.0,32400,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",502.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,12968.0,33100,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",514.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,47438.0,33100,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"18"" Aero Wheels",514.0,93311,All Black Premium Interior,All-Wheel Drive,CA
Model 3,2020,10624.0,33300,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"18"" Aero Wheels",518.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,16241.0,33300,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",518.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,25710.0,33500,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,"19"" Sport Wheels",522.0,93311,Black and White Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,28892.0,33800,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",527.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,13623.0,34800,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",545.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,26728.0,35100,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",550.0,93311,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,27092.0,35700,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",561.0,93311,All Black Premium Interior,All-Wheel Drive,CA
Model 3,2020,23925.0,36300,Autopilot,No Reported Accidents/Damage,Red Multi-Coat Paint,"19"" Sport Wheels",572.0,93311,All Black Premium Interior,All-Wheel Drive,CA
Model 3,2020,15885.0,36400,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",574.0,93311,All Black Premium Interior,All-Wheel Drive,CA
Model 3,2020,21881.0,37300,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",590.0,93311,All Black Premium Interior,All-Wheel Drive,CA
Model 3,2020,38051.0,27300,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",410.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,42685.0,27400,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",412.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,GA
Model 3,2020,34247.0,27800,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",419.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,IL
Model 3,2020,32254.0,27800,Autopilot,Previously Repaired,Pearl White Paint,"18"" Aero Wheels",419.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,43292.0,28400,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",430.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,40657.0,28600,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"18"" Aero Wheels",433.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MN
Model 3,2020,44226.0,28800,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"18"" Aero Wheels",437.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,GA
Model 3,2020,41166.0,28800,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",437.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,FL
Model 3,2020,47857.0,29000,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",441.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,41503.0,29100,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",442.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,43255.0,29300,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"18"" Aero Wheels",446.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,FL
Model 3,2020,37611.0,29300,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",446.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,30042.0,29300,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",446.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,NJ
Model 3,2020,24532.0,29400,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",448.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,48206.0,29400,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",448.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,46901.0,29500,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",450.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,30131.0,29600,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",451.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,26533.0,29800,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",455.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,36964.0,29800,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Sport Wheels",455.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,16382.0,29900,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"19"" Sport Wheels",457.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,GA
Model 3,2020,22994.0,30200,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",462.0,95403,Black and White Partial Premium Interior, Rear-Wheel Drive,FL
Model 3,2020,49711.0,30300,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",464.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,49942.0,30300,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",464.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,32158.0,30300,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",464.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,38468.0,30300,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",464.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,36116.0,30300,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",464.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,TN
Model 3,2020,35496.0,30400,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",466.0,95403,Black and White Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,15780.0,30500,Autopilot,Previously Repaired,Red Multi-Coat Paint,"18"" Aero Wheels",468.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,20444.0,30500,Autopilot,Previously Repaired,Pearl White Paint,"18"" Aero Wheels",468.0,95403,Black and White Partial Premium Interior, Rear-Wheel Drive,FL
Model 3,2020,29339.0,30600,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"18"" Aero Wheels",469.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,31550.0,30700,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Sport Wheels",471.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,34375.0,30800,Full Self-Driving Capability,Previously Repaired,Pearl White Paint,"18"" Aero Wheels",473.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,27699.0,30800,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",473.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,27678.0,30800,Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",473.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,CA
Model 3,2020,33596.0,30800,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",473.0,95403,All Black Partial Premium Interior, Rear-Wheel Drive,AZ
Model 3,2020,27784.0,30800,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"18"" Aero Wheels",473.0,95403,Black and White Partial Premium Interior, Rear-Wheel Drive,MD
Model 3,2020,26859.0,30900,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,"18"" Aero Wheels",475.0,95403,Black and White Partial Premium Interior, Rear-Wheel Drive,MN
Model 3,2020,32345.0,31000,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"18"" Aero Wheels",477.0,95403,Black and White Partial Premium Interior, Rear-Wheel Drive,CA
